log_text,label,prediction,inference_time_ms,correct
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.50086,0,0,326.17378637496586,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.22469,0,0,326.17378637496586,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.63787,0,0,326.17378637496586,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.18084,0,1,333.3964456249987,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.23873,0,1,333.3964456249987,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.2105,0,1,333.3964456249987,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.306,0,1,333.3964456249987,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.11346,0,1,333.3964456249987,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=generating core.6161,0,1,333.3964456249987,0
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 6",0,0,333.3964456249987,1
TYPE=NULL COMPONENT=DISCOVERY LEVEL=INFO CONTENT=New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,0,1,333.3964456249987,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=INFO CONTENT=New ido chip inserted into the database: FF:F2:9F:16:BF:6C:00:0D:60:E9:40:93 ip=10.5.0.46 v=13 t=4,0,0,333.4626196249246,1
TYPE=NULL COMPONENT=HARDWARE LEVEL=SEVERE CONTENT=NodeCard is not fully functional,0,1,333.4626196249246,0
"TYPE=NULL COMPONENT=DISCOVERY LEVEL=ERROR CONTENT=Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",0,0,333.4626196249246,1
"TYPE=NULL COMPONENT=DISCOVERY LEVEL=INFO CONTENT=Node card VPD check: U11 node in processor card slot J16 do not match. VPD ecid 04DF80A7942FFFFF0C081AE08CD2, found 0000000000000000000000000000",0,0,333.4626196249246,1
TYPE=NULL COMPONENT=DISCOVERY LEVEL=SEVERE CONTENT=Can not get assembly information for node card,0,1,333.4626196249246,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=INFO CONTENT=New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,0,1,333.4626196249246,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=SEVERE CONTENT=Can not get assembly information for node card,0,1,333.4626196249246,0
"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,0,333.4626196249246,1
"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,0,332.59841762492215,1
"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,0,332.59841762492215,1
"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,0,332.59841762492215,1
"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,0,332.59841762492215,1
"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,0,332.59841762492215,1
"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,0,332.59841762492215,1
"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,0,332.59841762492215,1
"TYPE=RAS COMPONENT=MMCS LEVEL=ERROR CONTENT=idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,0,332.59841762492215,1
TYPE=NULL COMPONENT=DISCOVERY LEVEL=ERROR CONTENT=Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,0,0,333.5569905000284,1
"TYPE=NULL COMPONENT=DISCOVERY LEVEL=INFO CONTENT=Node card VPD check: U01 node in processor card slot J14 do not match. VPD ecid 074C04C10F7BFFFF08051AE08ED2, found 04C180A5D12FFFFF05081BD088E2",0,0,333.5569905000284,1
TYPE=NULL COMPONENT=DISCOVERY LEVEL=WARNING CONTENT=Node card is not fully functional,0,1,333.5569905000284,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=ERROR CONTENT=Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,0,0,333.5569905000284,1
TYPE=NULL COMPONENT=DISCOVERY LEVEL=INFO CONTENT=Ido chip status changed: FF:F2:9F:16:EB:27:00:0D:60:E9:14:D8 ip=10.0.2.192 v=13 t=4 status=M Thu Aug 04 15:29:45 PDT 2005,0,0,333.5569905000284,1
TYPE=NULL COMPONENT=DISCOVERY LEVEL=INFO CONTENT=Ido chip status changed: FF:F2:9F:15:7E:6E:00:0D:60:EA:81:91 ip=10.0.1.155 v=13 t=1 status=M Thu Aug 04 15:31:25 PDT 2005,0,0,333.5569905000284,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 27, at 0x11b3f3c0, mask 0x10",0,0,333.5569905000284,1
"TYPE=NULL COMPONENT=HARDWARE LEVEL=WARNING CONTENT=PrepareForService shutting down NodeCard(mLctn(R25-M1-N2), mCardSernum(203231503833343000000000594c31304b34333431303158), mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0), mIp(10.2.2.80), mType(4)) as part of Service Action 310",0,0,333.5569905000284,1
TYPE=NULL COMPONENT=DISCOVERY LEVEL=INFO CONTENT=Ido chip status changed: FF:F2:9F:16:DC:81:00:0D:60:E9:23:7E ip=10.6.1.207 v=13 t=4 status=M Tue Aug 09 10:08:23 PDT 2005,0,0,333.3048458750909,1
TYPE=NULL COMPONENT=DISCOVERY LEVEL=SEVERE CONTENT=Can not get assembly information for node card,0,1,333.3048458750909,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=SEVERE CONTENT=Can not get assembly information for node card,0,1,333.3048458750909,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=WARNING CONTENT=Node card is not fully functional,0,1,333.3048458750909,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=SEVERE CONTENT=Can not get assembly information for node card,0,1,333.3048458750909,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=WARNING CONTENT=Node card is not fully functional,0,1,333.3048458750909,0
TYPE=NULL COMPONENT=DISCOVERY LEVEL=ERROR CONTENT=Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,0,0,333.3048458750909,1
TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-,0,0,333.3048458750909,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 18, at 0x0e0272e0, mask 0x10",0,0,334.4039405000103,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,0,0,334.4039405000103,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=total of 1 ddr error(s) detected and corrected,0,1,334.4039405000103,0
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 8, at 0x0a2ae600, mask 0x10",0,0,334.4039405000103,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 28, at 0x0fe65820, mask 0x04",0,0,334.4039405000103,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 25, at 0x10e1b8a0, mask 0x10",0,1,334.4039405000103,0
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,334.4039405000103,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,334.4039405000103,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,332.4435380000068,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,332.4435380000068,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,332.4435380000068,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,332.4435380000068,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,332.4435380000068,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,332.4435380000068,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,332.4435380000068,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,332.4435380000068,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,333.35328750001736,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,333.35328750001736,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,333.35328750001736,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,333.35328750001736,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",0,0,333.35328750001736,1
TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: LOGIN chdir(pwd) failed: No such file or directory,0,0,333.35328750001736,1
TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: LOGIN chdir(pwd) failed: No such file or directory,0,0,333.35328750001736,1
"TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error loading /bgl/apps/scaletest/stability/MDCASK/WORK/65576/inferno: invalid or missing program image, No such file or directory",0,0,333.35328750001736,1
TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:42213: Link has been severed,1,0,334.08583549999094,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/mapfiles/bgl.128mps.f64.map,0,0,334.08583549999094,1
TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=rts: kernel terminated for reason 1003,1,0,334.08583549999094,0
TYPE=RAS COMPONENT=KERNEL LEVEL=FATAL CONTENT=rts: kernel terminated for reason 1004,1,0,334.08583549999094,0
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 22, at 0x009c14e0, mask 0x20",0,0,334.08583549999094,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=total of 1 ddr error(s) detected and corrected,0,1,334.08583549999094,0
TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: LOGIN chdir(/p/bg1/da) failed: No such file or directory,0,0,334.08583549999094,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,0,0,334.08583549999094,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,0,0,332.6303378750026,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,0,0,332.6303378750026,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1 ddr errors(s) detected and corrected on rank 0, symbol 10, bit 0",0,0,332.6303378750026,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 1 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,0,0,332.6303378750026,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,0,0,332.6303378750026,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 3, at 0x0b19b8a0, mask 0x08",0,0,332.6303378750026,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 20, at 0x180462c0, mask 0x02",0,0,332.6303378750026,1
TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: LOGIN chdir(/home/germann2/SPaSM_static) failed: No such file or directory,0,0,332.6303378750026,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,0,0,332.1390977499732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,0,0,332.1390977499732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,0,0,332.1390977499732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,0,0,332.1390977499732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,0,0,332.1390977499732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,0,0,332.1390977499732,1
TYPE=RAS COMPONENT=APP LEVEL=FATAL CONTENT=ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory,0,0,332.1390977499732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,0,0,332.1390977499732,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,0,0,331.1558254999909,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=total of 1 ddr error(s) detected and corrected,0,1,331.1558254999909,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a90fc dear 00b360e8,0,0,331.1558254999909,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a90dc dear 00b35148,0,1,331.1558254999909,0
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a90fc dear 00b35db8,0,0,331.1558254999909,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9108 dear 00c07348,0,0,331.1558254999909,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=2201500 double-hummer alignment exceptions,0,0,331.1558254999909,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=2201500 double-hummer alignment exceptions,0,0,331.1558254999909,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9294 dear 00c06c48,0,0,328.87884474996554,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a92a0 dear 00b36898,0,0,328.87884474996554,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1547520 double-hummer alignment exceptions,0,0,328.87884474996554,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 00efe838,0,0,328.87884474996554,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 00efcbc8,0,0,328.87884474996554,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a929c dear 00efc768,0,0,328.87884474996554,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a929c dear 00efd448,0,0,328.87884474996554,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a92a0 dear 00efd358,0,0,328.87884474996554,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a92a0 dear 00fcc6b8,0,0,328.876214124989,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a92a0 dear 00efd518,0,0,328.876214124989,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9254 dear 00f05688,0,0,328.876214124989,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9254 dear 00f07a88,0,0,328.876214124989,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=3095040 double-hummer alignment exceptions,0,0,328.876214124989,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 012924f8,0,0,328.876214124989,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 0128f2f8,0,0,328.876214124989,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 0128fc88,0,0,328.876214124989,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 01290878,0,0,329.87864137498946,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=773760 double-hummer alignment exceptions,0,0,329.87864137498946,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a929c dear 01291228,0,0,329.87864137498946,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a929c dear 01291708,0,0,329.87864137498946,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a92a0 dear 013611f8,0,0,329.87864137498946,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a92a0 dear 012902f8,0,0,329.87864137498946,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 00ef83b8,0,0,329.87864137498946,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9254 dear 01299f08,0,0,329.87864137498946,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 00ef6c38,0,0,328.9809742499301,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9258 dear 0136bd38,0,0,328.9809742499301,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1524480 double-hummer alignment exceptions,0,0,328.9809742499301,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1524480 double-hummer alignment exceptions,0,0,328.9809742499301,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1524480 double-hummer alignment exceptions,0,0,328.9809742499301,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 012979b8,0,0,328.9809742499301,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 0129a9a8,0,0,328.9809742499301,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 01299e48,0,0,328.9809742499301,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a929c dear 0136b2d8,0,0,330.992632249945,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 00e24bd8,0,0,330.992632249945,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 00f2a468,0,0,330.992632249945,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a92a0 dear 0129a488,0,0,330.992632249945,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a9260 dear 00f29b68,0,0,330.992632249945,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 003a926c dear 00f2b078,0,0,330.992632249945,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 0, at 0x12af93a0, mask 0x08",0,0,330.992632249945,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=1 ddr errors(s) detected and corrected on rank 0, symbol 28, bit 3",0,0,330.992632249945,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 23, at 0x03f89c00, mask 0x10",0,0,334.5296672500808,1
TYPE=NULL COMPONENT=DISCOVERY LEVEL=ERROR CONTENT=Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,0,0,334.5296672500808,1
"TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=CE sym 10, at 0x01d7a160, mask 0x10",0,0,334.5296672500808,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=156055738 double-hummer alignment exceptions,0,0,334.5296672500808,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=147337410 double-hummer alignment exceptions,0,0,334.5296672500808,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=139632470 double-hummer alignment exceptions,0,0,334.5296672500808,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=155918940 double-hummer alignment exceptions,0,0,334.5296672500808,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 00149fc0 dear 00739d98,0,0,334.5296672500808,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 0014a150 dear 0072b9f8,0,0,329.0212144999032,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=iar 0014a150 dear 00719fc8,0,0,329.0212144999032,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=28298332 double-hummer alignment exceptions,0,0,329.0212144999032,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=23768676 double-hummer alignment exceptions,0,0,329.0212144999032,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=34253552 double-hummer alignment exceptions,0,0,329.0212144999032,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=35050330 double-hummer alignment exceptions,0,0,329.0212144999032,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=35418742 double-hummer alignment exceptions,0,0,329.0212144999032,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=47332148 double-hummer alignment exceptions,0,0,329.0212144999032,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=39190074 double-hummer alignment exceptions,0,0,324.8012983749504,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=30646810 double-hummer alignment exceptions,0,0,324.8012983749504,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=36833864 double-hummer alignment exceptions,0,0,324.8012983749504,1
TYPE=RAS COMPONENT=KERNEL LEVEL=INFO CONTENT=24669022 double-hummer alignment exceptions,0,0,324.8012983749504,1
